Город,Цена в месяц,Оплата ЖКХ,Срок аренды,Условия проживания,Комиссия,Предоплата,Залог,Метро,Холодильник,Стиральная машина,Мебель в комнатах,Мебель на кухне,Телевизор,Интернет,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Тип дома,Тип перекрытий,Парковка,Санузел,Вид из окон,Количество лифтов,Год постройки,Подъезды,Ремонт,Отопление,Газоснабжение,Мусоропровод
1,0.4249671836159615,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018307412719440298,15,1,1,1,1,1,1,0.7439435159503324,0.17978337468666053,1.3907150944221358,0.9158432319033439,1,1,1,6,2,1,2022.0,3.0,3,1,2,1
1,0.5222501927088069,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01821800486443916,92,1,1,1,1,1,1,0.6345966390076196,0.9085280689948447,-0.5630480451094027,0.2223787724282758,1,2,1,1,2,7,2008.0,1.0,3,1,2,1
1,0.4898225230111917,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.01824780748277287,43,1,1,0,1,1,1,1.728065408434746,1.7830217021646657,0.7394607145782897,0.2223787724282758,1,1,1,5,4,5,2010.0,1.0,1,2,2,1
1,0.554677862406422,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018188202246105446,139,1,1,1,1,1,1,1.9467591623201712,2.5603493760933955,0.5766471196173281,0.4997645562183033,5,1,1,5,2,2,2002.0,3.0,1,1,2,1
1,0.554677862406422,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018188202246105446,29,1,1,0,0,1,1,-0.0488213418843343,0.6656131708921167,-0.5630480451094027,-0.05500701136175168,1,1,4,1,2,2,2017.0,8.0,3,2,2,1
1,0.554677862406422,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018188202246105446,54,1,1,1,1,1,1,0.7712802351860105,0.9571110486153903,-1.2143024249532488,0.4997645562183033,1,1,1,1,2,2,2008.0,9.0,1,1,2,1
1,0.554677862406422,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018188202246105446,24,1,1,1,1,1,1,1.0446474275427922,1.1514429670975728,-0.23742085518747957,0.4997645562183033,1,1,1,5,2,2,2000.0,2.0,1,1,2,1
1,0.6195332018016523,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01812859700943802,176,1,1,1,1,1,1,2.3841466700910217,2.900430233437215,0.9022743095392511,0.2223787724282758,5,3,5,5,1,2,1900.0,4.0,2,1,2,1
1,0.554677862406422,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018188202246105446,133,1,1,1,1,1,1,1.728065408434746,1.0542770078564816,-0.23742085518747957,0.2223787724282758,5,2,1,2,1,20,2001.0,5.0,3,1,2,1
1,0.6195332018016523,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01812859700943802,35,1,1,1,1,1,1,1.181331023721183,0.9085280689948447,0.0882063347344435,0.2223787724282758,5,1,5,5,2,6,1979.0,1.0,1,1,2,1
1,0.6195332018016523,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.01812859700943802,94,1,1,1,1,1,1,0.0878622542940565,0.7141961505126623,-0.5630480451094027,0.014339434585755496,1,2,1,1,1,2,2016.0,4.0,3,3,2,1
1,0.554677862406422,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018188202246105446,56,1,1,1,1,1,1,1.728065408434746,1.7344387225441202,0.4138335246563666,0.4997645562183033,5,1,2,5,2,2,1999.0,4.0,1,1,2,1
1,0.554677862406422,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018188202246105446,29,1,1,1,1,1,1,-0.0488213418843343,0.4226982727893886,-0.5630480451094027,0.4997645562183033,1,1,1,1,4,1,2017.0,8.0,1,2,2,1
1,0.6843885411968826,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018068991772770594,86,1,1,1,1,1,1,2.1381161969699183,2.657515335334487,0.5766471196173281,0.4997645562183033,1,1,2,5,2,2,2006.0,5.0,1,1,2,1
1,0.7492438805921129,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018009386536103168,103,1,1,1,1,1,1,1.8647490046131368,1.9773536206468483,0.5766471196173281,0.4997645562183033,5,3,5,5,2,2,1907.0,4.0,1,1,2,1
1,0.8140992199873431,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.01794978129943574,19,1,1,1,1,1,1,2.6848505816834813,2.0259366002673938,1.3907150944221358,0.2223787724282758,1,1,1,5,1,1,2004.0,2.0,2,2,2,1
1,0.8140992199873431,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01794978129943574,54,1,1,1,1,1,1,1.2633411814282174,1.2971919059592096,0.5766471196173281,0.4997645562183033,5,5,5,6,4,2,1910.0,3.0,1,1,2,1
1,0.8789545593825734,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.017890176062768316,103,1,1,1,1,1,1,1.7007286891990678,1.9287706410263026,0.0882063347344435,0.3610716643232895,1,1,2,5,2,2,2002.0,2.0,1,1,2,1
1,0.7492438805921129,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018009386536103168,48,1,1,1,1,1,1,0.5799232005362633,1.5401068040619377,-0.23742085518747957,0.4997645562183033,1,1,1,1,2,13,2022.0,1.0,1,1,2,1
1,0.6843885411968826,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018068991772770594,176,1,1,1,1,1,1,1.0446474275427922,1.7344387225441202,-0.23742085518747957,0.4997645562183033,1,1,2,5,4,2,1937.0,4.0,1,1,2,1
1,0.8140992199873431,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01794978129943574,54,1,1,1,1,1,1,1.2633411814282174,-0.20888046227770438,0.0882063347344435,-0.05500701136175168,5,5,5,5,1,2,1910.0,3.0,1,1,2,1
1,0.6843885411968826,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018068991772770594,170,1,1,1,1,1,1,1.3453513391352518,1.2971919059592096,-0.23742085518747957,0.4997645562183033,7,1,1,5,2,2,2006.0,13.0,1,2,2,1
1,0.7492438805921129,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018009386536103168,47,1,1,1,1,1,1,1.181331023721183,1.1028599874770273,0.0882063347344435,0.2223787724282758,3,1,1,5,2,2,1998.0,4.0,1,1,2,3
1,-0.4376088303406013,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019100162367117066,153,1,1,1,1,1,1,-0.5955557265978975,-0.30604642151879563,-0.7258616400703641,-0.27691563839377303,3,1,2,3,1,6,1965.0,1.0,2,1,2,1
1,-0.4376088303406013,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019100162367117066,11,1,1,1,1,1,1,-0.48620884965518485,-0.25746344189825,-0.8886752350313257,-0.05500701136175168,5,2,2,3,1,2,1964.0,4.0,2,1,2,1
1,-0.4376088303406013,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01909420184345032,18,1,1,1,1,0,1,-0.7322393227762882,-0.7432932381037062,-0.7258616400703641,-0.49882426542579505,5,1,2,3,1,2,1963.0,6.0,1,1,2,3
1,-0.4213949954917937,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01908526105795021,120,1,1,1,1,1,1,-0.6775658843049319,-0.6461272788626149,-0.23742085518747957,-0.49882426542579505,2,1,2,1,1,6,1977.0,3.0,3,1,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,2,2.0011606073046107,1,-0.01911208341445055,49,1,1,1,1,0,1,-0.6775658843049319,-0.8404591973447973,-0.48164124762892185,-0.05500701136175168,1,2,2,1,2,1,1986.0,2.0,2,1,2,1
1,-0.43112329640107827,-0.00012609021630315037,1,3,-1.2873067925520068,1,-0.01909420184345032,118,1,1,1,1,1,1,-0.8142494804833228,-0.5975442992420693,-0.5630480451094027,-0.27691563839377303,2,2,2,1,1,6,1972.0,2.0,1,1,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,1,0.5213502773691328,1,-0.019246195196952257,177,1,1,1,1,1,1,-1.1422901113114607,-1.0347911158269798,-1.2143024249532488,-0.05500701136175168,1,1,2,1,1,1,2010.0,4.0,3,1,2,1
1,-0.43112329640107827,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01909420184345032,178,1,1,1,1,1,1,-0.3221885342411159,0.0826174154455693,-0.7258616400703641,-0.1936999032567648,2,1,2,1,1,3,1992.0,4.0,1,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,2.0011606073046107,1,-0.019082280796116836,108,1,1,1,1,1,1,-0.5955557265978975,-0.6947102584831605,-0.5630480451094027,-0.05500701136175168,2,1,2,1,2,2,1988.0,3.0,1,1,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,1,0.5213502773691328,1,-0.01911208341445055,81,1,1,1,0,1,1,-0.5955557265978975,-0.16029748265715876,-0.7258616400703641,-0.13822274649875932,2,1,2,1,1,1,2015.0,5.0,3,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019082280796116836,81,1,1,1,1,1,1,0.005852096587022023,0.22836635430720614,0.0882063347344435,-0.13822274649875932,2,2,2,3,1,6,2019.0,3.0,1,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,0.5213502773691328,1,-0.019082280796116836,78,1,1,1,1,1,1,-0.7322393227762882,-0.40321238075988686,-0.7258616400703641,-0.27691563839377303,2,1,2,1,1,1,2000.0,3.0,3,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,2,2.0011606073046107,1,-0.019082280796116836,109,1,1,1,1,0,1,-0.7595760420119664,-0.6461272788626149,-0.8886752350313257,-0.05500701136175168,5,1,2,1,2,2,1959.0,4.0,1,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019082280796116836,78,1,1,1,1,1,1,-0.4588721304195067,-0.06313152341606754,-0.8886752350313257,-0.27691563839377303,2,1,2,3,1,2,1970.0,6.0,1,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01902267555944941,6,1,1,1,1,0,1,-0.13083149959136878,0.0826174154455693,-0.23742085518747957,-0.05500701136175168,1,1,2,3,1,6,2021.0,15.0,2,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,2.0011606073046107,1,-0.019082280796116836,130,1,1,1,1,1,1,-0.43153541118382854,-0.30604642151879563,-0.8886752350313257,-0.05500701136175168,2,1,2,1,2,2,1970.0,14.0,2,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,2,0.6857736473619636,1,-0.019082280796116836,155,1,1,1,1,1,1,-0.3221885342411159,-0.16029748265715876,-0.5630480451094027,0.2223787724282758,5,1,2,1,1,6,1957.0,5.0,2,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,2,2.0011606073046107,1,-0.019082280796116836,102,1,1,1,1,1,1,-0.5272139285087021,-0.7432932381037062,-0.3676717311562489,-0.05500701136175168,2,1,2,3,2,13,2010.0,1.0,1,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019082280796116836,172,1,1,1,1,0,1,-0.5682190073622193,-0.6461272788626149,-0.07460726022651804,-0.12435345730925824,2,1,2,1,1,1,2016.0,4.0,1,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,3,0.35692690737630184,1,-0.019082280796116836,164,1,1,1,1,0,1,-1.0602799536044263,-1.131957075068071,-1.0514888299922873,-0.1936999032567648,1,1,4,1,2,5,2017.0,6.0,1,2,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019082280796116836,98,1,1,1,1,1,1,-0.513545568890863,-0.6461272788626149,-0.23742085518747957,-0.05500701136175168,3,1,2,1,1,6,1970.0,1.0,1,1,2,1
1,-0.39869562670346315,-0.00012609021630315037,1,2,1.0146203873476254,1,-0.01906439922511661,81,1,1,1,1,0,1,0.38856616588651627,1.005694028235936,-0.23742085518747957,-0.05500701136175168,1,2,2,3,1,1,2021.0,6.0,2,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.019082280796116836,179,1,1,1,0,0,0,-0.5955557265978975,-0.40321238075988686,-0.23742085518747957,-0.08274558974075442,2,1,2,1,2,3,2010.0,2.0,1,1,2,1
1,-0.3857245588244171,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.019052478177783123,122,1,1,1,1,0,1,0.005852096587022023,-0.06313152341606754,-0.4002344501484411,-0.05500701136175168,2,1,5,3,2,1,2006.0,8.0,2,1,2,1
1,-0.39869562670346315,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01906439922511661,123,1,1,1,1,1,1,-0.7322393227762882,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,5,1,2,1,1,3,1960.0,3.0,1,1,2,1
1,-0.0938755315458808,-0.00012609021630315037,1,2,-0.3007665725950216,1,-0.018784254612779706,140,1,1,1,1,1,1,-0.0488213418843343,0.22836635430720614,-0.23742085518747957,0.2223787724282758,5,1,2,1,1,2,1959.0,12.0,1,1,2,1
1,-0.39869562670346315,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01906439922511661,3,1,1,1,1,1,1,-0.8689229189546791,-0.8890421769653429,-0.23742085518747957,-0.05500701136175168,1,1,2,1,1,3,2010.0,4.0,1,1,2,1
1,-0.3857245588244171,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019052478177783123,180,1,1,1,1,1,1,-0.18550493806272508,0.32553231354829737,-0.5630480451094027,-0.27691563839377303,2,1,2,1,1,1,1993.0,5.0,1,1,2,1
1,-0.22358621033634138,-0.00012609021630315037,1,1,-0.13634320260219074,1,-0.018903465086114558,181,1,1,1,1,1,1,0.03318881582270018,-0.16029748265715876,1.8791558793050203,-0.05500701136175168,1,2,2,3,1,12,2023.0,2.0,1,3,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.019082280796116836,172,1,1,1,1,1,1,-0.4588721304195067,-0.6461272788626149,0.25101992969540504,0.2223787724282758,1,1,2,1,1,2,2017.0,10.0,3,1,2,1
1,-0.19115854063872623,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.018873662467780845,20,1,1,1,1,1,1,-0.18550493806272508,-0.06313152341606754,-0.23742085518747957,0.08368588053326206,1,1,2,1,1,5,2017.0,8.0,1,1,2,1
1,0.4249671836159615,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.018307412719440298,54,1,1,1,1,1,1,0.7712802351860105,1.0542770078564816,-0.8886752350313257,0.4997645562183033,5,1,5,1,4,2,1958.0,9.0,3,1,2,1
1,4.445998226120238,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01461188804605988,31,1,0,1,1,1,0,2.4114833893267,3.2405110907810344,-0.23742085518747957,-0.05500701136175168,1,2,2,5,2,2,2017.0,4.0,3,3,2,1
1,1.3329419351491854,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.017472939406096333,134,0,0,1,1,0,0,1.8647490046131368,2.8518472538166693,-0.23742085518747957,-0.05500701136175168,1,1,1,5,2,2,2012.0,4.0,3,2,2,1
1,-0.06144786184826566,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.018754451994445993,97,1,1,1,1,1,1,0.005852096587022023,0.13120039506611492,-0.5630480451094027,0.2223787724282758,1,2,2,3,1,3,2015.0,4.0,1,3,2,1
1,1.722073971520567,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.017115307986091777,51,1,1,1,1,1,1,2.821534177861872,1.9773536206468483,4.484173398680405,0.2223787724282758,2,1,1,5,1,2,2005.0,1.0,1,1,2,3
1,1.722073971520567,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.017115307986091777,51,1,1,1,1,1,1,2.821534177861872,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,2,1,1,5,1,2,2005.0,1.0,1,1,2,1
1,-0.3208692194291868,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.018992872941115697,57,1,1,1,1,1,1,-0.513545568890863,-0.500378340000978,-0.23742085518747957,0.3610716643232895,1,1,1,1,1,5,2020.0,14.0,1,5,2,1
1,-0.2754704818525256,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.018951149275448498,27,1,1,1,1,1,1,-0.15816821882704693,-0.06313152341606754,-0.23742085518747957,0.2223787724282758,1,1,2,1,1,1,2012.0,5.0,1,1,2,1
1,-0.3857245588244171,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019052478177783123,182,1,1,1,1,1,1,-0.6502291650692538,-0.7432932381037062,-0.23742085518747957,-0.05500701136175168,1,1,1,3,1,1,2021.0,8.0,1,2,2,3
1,-0.3208692194291868,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01881405723111342,60,1,1,1,1,1,1,-0.10349478035569061,0.5684472116510254,-0.5630480451094027,-0.27691563839377303,2,2,1,1,1,1,1982.0,7.0,1,1,2,1
1,-0.19115854063872623,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.018873662467780845,108,1,1,1,1,1,1,0.1425356927654128,0.13120039506611492,-0.5630480451094027,-0.05500701136175168,1,1,2,1,1,12,2010.0,6.0,1,1,2,1
1,-0.0938755315458808,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.018784254612779706,140,1,1,1,1,1,1,1.0446474275427922,1.1028599874770273,1.3907150944221358,-0.05500701136175168,5,1,2,5,1,5,1993.0,2.0,1,1,2,1
1,-0.3208692194291868,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.018992872941115697,48,1,1,1,1,1,1,-0.6502291650692538,-0.6461272788626149,-0.23742085518747957,-0.05500701136175168,1,2,2,1,1,2,2021.0,4.0,1,2,2,3
1,-0.12630320124349595,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01881405723111342,111,1,1,1,1,1,1,-0.5408822881265412,-0.40321238075988686,0.0882063347344435,0.2223787724282758,1,1,1,1,1,1,2022.0,2.0,1,1,2,1
1,4.445998226120238,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01461188804605988,36,1,1,0,1,1,1,2.8488708970975503,4.115004723950856,0.0882063347344435,0.4997645562183033,1,2,2,1,2,2,2017.0,4.0,1,3,2,1
1,-0.12630320124349595,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01881405723111342,183,1,1,1,1,1,1,0.03318881582270018,0.0826174154455693,0.5766471196173281,0.014339434585755496,1,2,2,1,1,3,2022.0,4.0,1,3,2,1
1,-0.25601388003395653,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01893326770444827,112,1,1,1,1,1,1,-0.8689229189546791,-0.6461272788626149,-1.0514888299922873,-0.05500701136175168,1,1,1,1,1,5,2010.0,4.0,1,1,2,1
1,1.5275079533348763,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.017294123696094055,35,1,1,1,1,1,1,0.9079638313644013,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,1,1,2,1,4,6,1905.0,4.0,3,2,2,3
1,-0.3208692194291868,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.018992872941115697,83,1,1,1,1,1,1,-0.7322393227762882,-0.20888046227770438,-0.23742085518747957,-0.1936999032567648,1,1,2,1,1,3,2022.0,15.0,2,1,2,3
1,-0.12630320124349595,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01881405723111342,38,1,1,1,1,1,1,0.5525864813005852,0.5198642320304798,-0.5630480451094027,-0.1936999032567648,2,1,2,6,1,1,2002.0,2.0,1,1,2,1
1,-0.25601388003395653,-0.00012609021630315037,1,1,-0.36653592059215395,1,-0.01893326770444827,23,1,1,1,1,1,1,-0.6502291650692538,-0.3546294011393412,-0.5630480451094027,-0.05500701136175168,1,1,2,1,1,3,2022.0,1.0,1,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,1,0.19250353738347098,1,-0.019082280796116836,184,1,1,1,1,1,1,-0.6775658843049319,-0.6461272788626149,-0.5630480451094027,-0.05500701136175168,2,1,2,1,1,2,1965.0,4.0,1,1,2,1
1,-0.4830075679172625,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01914188603278426,25,1,1,1,1,0,0,-0.4588721304195067,-0.20888046227770438,-0.23742085518747957,-0.27691563839377303,2,1,2,3,1,6,1979.0,2.0,1,1,2,1
1,-0.4181522285220322,-0.00012609021630315037,1,2,-0.03768918060649221,1,-0.019082280796116836,141,1,1,1,1,1,1,-0.7322393227762882,-0.6947102584831605,-0.7258616400703641,-0.05500701136175168,1,1,2,1,1,2,1965.0,1.0,1,1,2,1
1,-0.25601388003395653,-0.00012609021630315037,1,1,-0.13634320260219074,1,-0.01893326770444827,172,1,1,1,1,1,1,0.169872412001091,0.32553231354829737,0.5766471196173281,-0.1936999032567648,2,1,2,3,1,1,2016.0,4.0,1,1,2,1
1,-0.4830075679172625,-0.00012609021630315037,2,1,0.028080167390640128,1,-0.0192312938877854,153,1,1,1,1,1,1,-1.0876166728401044,-1.0347911158269798,-1.3771160199142103,-0.05500701136175168,5,1,2,1,1,1,1970.0,2.0,1,1,2,1
1,-0.4830075679172625,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.01914188603278426,87,1,1,1,1,1,1,-1.1422901113114607,-0.9376251565858886,-1.2143024249532488,-0.05500701136175168,1,2,2,1,1,13,2019.0,4.0,3,3,2,1
1,-0.4830075679172625,-0.00012609021630315037,1,2,0.6857736473619636,1,-0.01914188603278426,6,0,1,0,1,0,1,0.06052553505837834,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,1,1,2,6,1,2,2014.0,2.0,2,1,2,1
1,0.10069048663981005,-0.00012609021630315037,1,1,-1.2873067925520068,1,-0.018605438902777428,137,1,1,1,1,1,1,2.4114833893267,2.268851498370122,2.041969474265982,0.3610716643232895,1,1,1,3,1,5,1997.0,7.0,1,1,2,1
1,-0.47003650003821645,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01912996498545078,153,1,1,1,1,1,1,-0.7869127612476446,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,5,1,2,3,1,2,1958.0,4.0,2,1,2,1
1,-0.4635509660986934,-0.00012609021630315037,1,2,1.343467127333287,1,-0.019124004461784035,11,1,1,1,1,1,0,-0.4151333796424216,-0.27689663374646817,-0.7258616400703641,-0.47108568704679227,5,2,2,3,1,2,1970.0,1.0,2,1,2,1
1,-0.4635509660986934,-0.00012609021630315037,1,2,0.6857736473619636,1,-0.019106122890783808,5,1,1,1,1,1,1,-1.2516369882541734,-1.131957075068071,-0.23742085518747957,-0.47108568704679227,2,1,2,1,1,6,1980.0,10.0,3,1,2,1
1,-0.47003650003821645,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.019380306979453966,128,1,1,1,1,0,1,-0.7049026035406101,-0.6849936625590515,-0.5304853261172104,-0.27691563839377303,2,1,2,1,4,1,1981.0,1.0,1,1,2,3
1,-0.4635509660986934,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.019124004461784035,172,1,1,1,1,1,1,-0.6502291650692538,-0.6947102584831605,-0.23742085518747957,-0.1936999032567648,2,1,2,1,4,1,2016.0,4.0,2,1,2,1
1,-0.4570654321591704,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01911208341445055,1,1,1,1,1,0,1,-0.48620884965518485,-0.16029748265715876,-0.48164124762892185,-0.1936999032567648,3,1,2,1,1,2,1965.0,1.0,2,1,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,2,1.9682759333060442,1,-0.01911208341445055,17,1,1,1,1,1,1,-0.5682190073622193,-0.20888046227770438,-0.4165158096445372,-0.1936999032567648,3,2,2,3,1,1,1970.0,1.0,2,1,2,1
1,-0.4635509660986934,-0.00012609021630315037,1,2,1.343467127333287,1,-0.019124004461784035,172,1,1,1,1,0,1,-0.5408822881265412,-0.5975442992420693,0.20217585120711645,0.2223787724282758,1,1,2,1,2,1,2017.0,7.0,1,1,2,1
1,-0.47003650003821645,-0.00012609021630315037,1,2,2.0011606073046107,1,-0.01912996498545078,39,1,1,1,1,0,1,-0.5955557265978975,-0.25746344189825,-0.8886752350313257,-0.49882426542579505,3,1,2,1,1,2,1960.0,4.0,2,1,2,1
1,-0.47003650003821645,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01912996498545078,76,1,1,1,1,1,0,-0.7049026035406101,-0.20888046227770438,-0.23742085518747957,0.2223787724282758,1,1,2,1,4,1,2020.0,4.0,3,3,2,1
1,-0.44409436428012433,-0.00012609021630315037,1,2,-1.2873067925520068,1,-0.019106122890783808,185,1,1,1,1,1,1,-0.5108118969672951,-0.1991638663535953,-0.8886752350313257,-0.49882426542579505,5,1,2,1,1,2,1959.0,4.0,2,1,2,3
1,-0.45057989821964733,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01911208341445055,125,1,1,1,1,1,1,-0.2292436888398102,0.03403443582502369,0.0882063347344435,-0.27691563839377303,1,1,2,3,1,1,2001.0,4.0,1,1,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,2,0.6857736473619636,1,-0.01911208341445055,80,1,1,1,1,1,1,-0.4588721304195067,-0.25746344189825,-0.8886752350313257,-0.27691563839377303,2,1,2,3,1,2,1965.0,5.0,2,1,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,2,1.0146203873476254,1,-0.01911208341445055,130,1,1,1,1,1,1,-0.6256261177571435,-0.6024025972041239,-0.46535988813282575,-0.27691563839377303,3,1,2,3,1,6,1981.0,4.0,1,1,2,1
1,-0.44409436428012433,-0.00012609021630315037,1,2,0.6857736473619636,1,-0.01909420184345032,186,1,1,1,1,1,0,-0.26751509576975957,-0.06313152341606754,-0.23742085518747957,-0.49882426542579505,1,2,2,3,1,6,1973.0,3.0,2,1,2,1
1,-0.44409436428012433,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.019106122890783808,97,1,1,1,1,1,1,-0.6502291650692538,-0.20888046227770438,-0.23742085518747957,-0.27691563839377303,3,1,2,1,1,6,1970.0,1.0,2,1,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01911208341445055,17,1,1,1,1,0,1,-0.3768619727124722,-0.25746344189825,-0.8886752350313257,-0.05500701136175168,2,1,2,3,1,2,1970.0,6.0,1,1,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,1,1.0146203873476254,1,-0.01911208341445055,125,1,1,1,1,1,1,-0.7049026035406101,-0.6461272788626149,-0.23742085518747957,-0.1936999032567648,2,1,2,1,4,3,2017.0,6.0,1,2,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01911208341445055,12,1,1,1,1,0,0,-1.049345265910155,-0.20888046227770438,-0.23742085518747957,-0.05500701136175168,1,2,4,1,1,3,2022.0,2.0,2,3,2,1
1,-0.45057989821964733,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01911208341445055,98,1,1,1,1,1,1,-1.1422901113114607,-1.0347911158269798,-1.2143024249532488,0.15303232648076923,1,1,1,1,1,5,2020.0,6.0,1,1,2,1
1,-0.43112329640107827,-0.00012609021630315037,1,2,0.35692690737630184,1,-0.01909420184345032,153,1,1,1,1,1,1,-0.7869127612476446,-0.20888046227770438,-0.23742085518747957,-0.27691563839377303,2,1,2,1,1,2,1967.0,4.0,2,1,2,1
1,-0.4252863158555075,-0.00012609021630315037,1,1,0.35692690737630184,1,-0.01911208341445055,130,1,1,1,1,1,1,-0.3221885342411159,-0.06313152341606754,-0.7258616400703641,-0.27691563839377303,2,2,2,3,4,2,1969.0,8.0,1,1,2,1
1,-0.43112329640107827,-0.00012609021630315037,1,2,0.6857736473619636,1,-0.01909420184345032,75,1,1,1,1,1,1,-0.26751509576975957,-0.06313152341606754,-0.4002344501484411,-0.33239279515177855,1,1,2,3,1,6,2006.0,8.0,1,1,2,3
